Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL,,,,,,
"Maurer, Thomas A; Tô, Thuy-Duong; Tran, Ngoc-Khanh","Faculty of Business and Economics, The University of Hong Kong ,  Hong Kong; UNSW Business School, The University of New South Wales ,  Australia; Pamplin College of Business, Virginia Tech ,  USA",2022/3/7,Review of Finance,Market Timing and Predictability in FX Markets,27,https://academic.oup.com/rof/article/27/1/223/6543626,,,,,,
"Meine, Christian; Supper, Hendrik; Wei?, Gregor N. F.",Ruhr-Universität Bochum and; Technische Universität Dortmund; Technische Universität Dortmund,2015/3/31,Review of Finance,Is Tail Risk Priced in Credit Default Swap Premia? *,20,https://academic.oup.com/rof/article/20/1/287/2461353,,,,,,
"Merkle, Christoph",Kuehne Logistics University,2019/2/1,Review of Finance,Financial Loss Aversion Illusion*,24,https://academic.oup.com/rof/article/24/2/381/5305664,,,,,,
"Michaels, Ryan; Beau Page, T; Whited, Toni M",Federal Reserve Bank of Philadelphia; Tulane University; University of Michigan and NBER,2018/7/3,Review of Finance,Labor and Capital Dynamics under Financing Frictions*,23,https://academic.oup.com/rof/article/23/2/279/5048667,,,,,,
"Michaely, Roni; Rubin, Amir; Vedrashko, Alexander","Cornell University and IDC, Simon Fraser University and IDC, and Simon Fraser University; Cornell University and IDC, Simon Fraser University and IDC, and Simon Fraser University; Cornell University and IDC, Simon Fraser University and IDC, and Simon Fraser University",2013/12/18,Review of Finance,Corporate Governance and the Timing of Earnings Announcements*,18,https://academic.oup.com/rof/article/18/6/2003/1663813,,,,,,
"Mihov, Atanas",Federal Reserve Bank of Richmond,2015/3/18,Review of Finance,Predisclosure Accumulations by Activist Investors and Price Impact of Trading *,20,https://academic.oup.com/rof/article/20/1/231/2461325,,,,,,
"Minetti, Raoul; Yun, Sung-Guan",Michigan State University and; Bank of Korea,2015/1/6,Review of Finance,"Institutions, Bailout Policies, and Bank Loan Contracting: Evidence from Korean Chaebols*",19,https://academic.oup.com/rof/article/19/6/2223/1576933,,,,,,
"Moenig, Thorsten; Bauer, Daniel",University of St. Thomas and; Georgia State University,2015/5/25,Review of Finance,Revisiting the Risk-Neutral Approach to Optimal Policyholder Behavior: A Study of Withdrawal Guarantees in Variable Annuities *,20,https://academic.oup.com/rof/article/20/2/759/2461338,,,,,,
"Monfort, Alain; Renne, Jean-Paul","CREST, Banque de France and Maastricht University and Banque de France; CREST, Banque de France and Maastricht University and Banque de France",2013/11/16,Review of Finance,Decomposing Euro-Area Sovereign Spreads: Credit and Liquidity Risks*,18,https://academic.oup.com/rof/article/18/6/2103/1661774,,,,,,
"Moyen, Nathalie; Platikanov, Stefan",University of Colorado at Boulder; Suffolk University; University of Colorado at Boulder; Suffolk University,2012/12/5,Review of Finance,Corporate Investments and Learning*,17,https://academic.oup.com/rof/article/17/4/1437/1572101,,,,,,
"Müller, Sebastian","German Graduate School of Management and Law, Heilbronn",2017/7/1,Review of Finance,Economic Links and Cross-Predictability of Stock Returns: Evidence from Characteristic-Based ?�Styles??,23,https://academic.oup.com/rof/article/23/2/363/3915029,,,,,,
"Nagler, Florian","Department of Finance, Bocconi University",2019/3/27,Review of Finance,Yield Spreads and the Corporate Bond Rollover Channel*,24,https://academic.oup.com/rof/article/24/2/345/5364026,,,,,,
"Naubert, Christopher; Tesar, Linda L",City University of New York; University of Michigan,2018/11/14,Review of Finance,The Value of Systemic Unimportance: The Case of MetLife*,23,https://academic.oup.com/rof/article/23/6/1069/5182298,,,,,,
"Ng, Lilian; Wu, Fei; Yu, Jing; Zhang, Bohui","York University,; Shanghai Jiao Tong University,; University of Western Australia, and; University of New South Wales",2015/10/8,Review of Finance,Foreign Investor Heterogeneity and Stock Liquidity around the World*,20,https://academic.oup.com/rof/article/20/5/1867/1752953,,,,,,
"Nguyen, Duc Duy; Hagendorff, Jens; Eshraghi, Arman",University of Edinburgh; University of Edinburgh; University of Edinburgh,2015/4/11,Review of Finance,Can Bank Boards Prevent Misconduct? *,20,https://academic.oup.com/rof/article/20/1/1/2461432,,,,,,
"Nguyen, Duc Duy; Ongena, Steven; Qi, Shusen; Sila, Vathunyoo","Durham University ,  UK; Swiss Finance Institute, University of Zurich ,  Switzerland    KU Leuven ,  Belgium    CEPR ,  UK; School of Management, Xiamen University ,  China; University of Edinburgh ,  UK",2022/3/4,Review of Finance,Climate Change Risk and the Cost of Mortgage Credit*,26,https://academic.oup.com/rof/article/26/6/1509/6542327,,,,,,
"Nieto, Belén; Rubio, Gonzalo","University of Alicante, CEU Cardenal Herrera University; University of Alicante, CEU Cardenal Herrera University",2013/3/18,Review of Finance,"Volatility Bounds, Size, and Real Activity Prediction*",18,https://academic.oup.com/rof/article/18/1/373/1616622,,,,,,
"Nursimulu, Anjali D.; Bossaerts, Peter",Ecole Polytechnique Fédérale de Lausanne and California Institute of Technology; Ecole Polytechnique Fédérale de Lausanne and California Institute of Technology,2013/6/27,Review of Finance,Risk and Reward Preferences under Time Pressure*,18,https://academic.oup.com/rof/article/18/3/999/1572039,,,,,,
"O?�Doherty, Michael S.; Savin, N. E.; Tiwari, Ashish",1 University of Missouri; 2 University of Iowa; 2 University of Iowa,2016/7/28,Review of Finance,Hedge Fund Replication: A Model Combination Approach*,21,https://academic.oup.com/rof/article/21/4/1767/2670113,,,,,,
"O?�Toole, Conor; Newman, Carol","1 Financial Stability Division, Central Bank of Ireland; 2 Department of Economics, Trinity College Dublin",2016/6/1,Review of Finance,Investment Financing and Financial Development: Evidence from Viet Nam*,21,https://academic.oup.com/rof/article/21/4/1639/2670058,,,,,,
"Oet, Mikhail V.; Lyytinen, Kalle",,2017/1/30,Review of Finance,Does Financial Stability Matter to the Fed in Setting US Monetary Policy?*,21,https://academic.oup.com/rof/article/21/1/389/2964531,,,,,,
"Oliveira, Raquel de F.; Schiozer, Rafael F.; Barros, Lucas A. B. de C.","Banco Central do Brasil, Fecap ??Fundação Escola de Comércio ?lvares Penteado; Fundação Getulio Vargas ??EAESP and Universidade de São Paulo; Banco Central do Brasil, Fecap ??Fundação Escola de Comércio ?lvares Penteado; Fundação Getulio Vargas ??EAESP and Universidade de São Paulo; Banco Central do Brasil, Fecap ??Fundação Escola de Comércio ?lvares Penteado; Fundação Getulio Vargas ??EAESP and Universidade de São Paulo",2014/1/15,Review of Finance,Depositors??Perception of ?�Too-Big-to-Fail??,19,https://academic.oup.com/rof/article/19/1/191/2886490,,,,,,
"Ongena, Steven; Tümer?�Alkan, Günseli; von Westernhagen, Natalja","University of Zurich, Swiss Finance Institute, KU Leuven, and CEPR; VU Amsterdam; Deutsche Bundesbank",2018/4/14,Review of Finance,"Do Exposures to Sagging Real Estate, Subprime, or Conduits Abroad Lead to Contraction and Flight to Quality in Bank Lending at Home?*",22,https://academic.oup.com/rof/article/22/4/1335/4971560,,,,,,
"Ostergaard, Charlotte; Schindele, Ibolya; Vale, Bent","BI Norwegian Business School,; BI Norwegian Business School,; Norges Bank",2015/10/7,Review of Finance,Social Capital and the Viability of Stakeholder-Oriented Firms: Evidence from Savings Banks*,20,https://academic.oup.com/rof/article/20/5/1673/1752891,,,,,,
"Ouimet, Paige; Tate, Geoffrey","University of North Carolina at Chapel Hill, University of Maryland and NBER; University of North Carolina at Chapel Hill, University of Maryland and NBER",2019/8/2,Review of Finance,Attention for the Inattentive: Positive Effects of Negative Financial Shocks*,24,https://academic.oup.com/rof/article/24/3/615/5542956,,,,,,
"Paligorova, Teodora; Santos, João A. C.",1 Bank of Canada; 2 Federal Reserve Bank of New York and Nova School of Business and Economics,2016/8/4,Review of Finance,Banks??Exposure to Rollover Risk and the Maturity of Corporate Loans*,21,https://academic.oup.com/rof/article/21/4/1739/2670115,,,,,,
"Pan, Li; Tang, Ya; Xu, Jianguo",Peking University; Peking University; Peking University,2015/12/14,Review of Finance,Speculative Trading and Stock Returns*,20,https://academic.oup.com/rof/article/20/5/1835/1753429,,,,,,
"Panayotov, George",Hong Kong University of Science and Technology,2020/3/27,Review of Finance,Global Risks in the Currency Market*,24,https://academic.oup.com/rof/article/24/6/1237/5812792,,,,,,
"Panetti, Ettore","Banco de Portugal, CRENoS and UECE",2016/12/26,Review of Finance,A Theory of Bank Illiquidity and Default with Hidden Trades*,21,https://academic.oup.com/rof/article/21/3/1123/2742016,,,,,,
"Pasquariello, Paolo; Vega, Clara",Ross School of Business and the Federal Reserve Board of Governors; Ross School of Business and the Federal Reserve Board of Governors,2013/12/24,Review of Finance,Strategic Cross-Trading in the U.S. Stock Market*,19,https://academic.oup.com/rof/article/19/1/229/1629603,,,,,,
"Peter Chung, Y; Thomas Kim, S","1 University of California; 2 Collins College of Business, University of Tulsa",2017/2/16,Review of Finance,Extreme Returns and Herding of Trade Imbalances*,21,https://academic.oup.com/rof/article/21/6/2379/3001071,,,,,,
"Phalippou, Ludovic","University of Oxford, Said Business School and Oxford-Man Institute",2013/3/5,Review of Finance,Performance of Buyout Funds Revisited?*,18,https://academic.oup.com/rof/article/18/1/189/1616517,,,,,,
"Piccolo, Salvatore; Puopolo, Giovanni W.; Vasconcelos, Luis","1 Universita Cattolica del Sacro Cuore,; 2 Bocconi University, CSEF University of Naples Federico II, and BaffiCarefin Centre, and; 3 University of Essex and Nova School of Business and Economics",2015/11/27,Review of Finance,Non-Exclusive Financial Advice,20,https://academic.oup.com/rof/article/20/6/2079/2418137,,,,,,
"Piotroski, Joseph D; Wong, T J; Zhang, Tianyu","Stanford University , Stanford, CA,  USA; University of Southern California , Los Angeles, CA,  USA; Shenzhen Finance Institute, The Chinese University of Hong Kong , Shenzhen,  China",2022/5/2,Review of Finance,Political Networks and Stock Price Comovement: Evidence from Network-Connected Firms in China*,26,https://academic.oup.com/rof/article/26/3/521/6576650,,,,,,
"Popov, Alexander",European Central Bank,2013/6/25,Review of Finance,Venture Capital and Industry Structure: Evidence from Local US Markets*,18,https://academic.oup.com/rof/article/18/3/1059/1572457,,,,,,
"Popov, Alexander; Van Horen, Neeltje",European Central Bank and; De Nederlandsche Bank,2014/11/4,Review of Finance,Exporting Sovereign Stress: Evidence from Syndicated Bank Lending during the Euro Area Sovereign Debt Crisis*,19,https://academic.oup.com/rof/article/19/5/1825/1588593,,,,,,
"Post, Thierry",,2016/3/15,Review of Finance,Empirical Tests for Stochastic Dominance Optimality,21,https://academic.oup.com/rof/article/21/2/793/2670032,,,,,,
"Puopolo, Giovanni W.",Universit? di Napoli Federico II and CSEF,2016/6/22,Review of Finance,The Dynamics of Tobin?�s Q*,21,https://academic.oup.com/rof/article/21/5/2075/2670102,,,,,,
"Purnanandam, Amiyatosh; Rajan, Uday","Stephen M. Ross School of Business, University of Michigan; Stephen M. Ross School of Business, University of Michigan",2016/10/27,Review of Finance,Growth Option Exercise and Capital Structure*,22,https://academic.oup.com/rof/article/22/1/177/2389567,,,,,,
"Rabanal, Jean Paul; Rud, Olga A","Department of Economics, Bates College; Department of Economics, Bates College",2017/3/16,Review of Finance,Does Competition Affect Truth Telling? An Experiment with Rating Agencies*,22,https://academic.oup.com/rof/article/22/4/1581/3072982,,,,,,
"Ready, Robert C",The Simon School of Business?�University of Rochester,2017/2/16,Review of Finance,Oil Prices and the Stock Market*,22,https://academic.oup.com/rof/article/22/1/155/3001066,,,,,,
"Renucci, Antoine","CREG, Université de Pau et des Pays de l?�Adour",2013/12/12,Review of Finance,Bargaining with Venture Capitalists: When Should Entrepreneurs Show their Financial Muscle?*,18,https://academic.oup.com/rof/article/18/6/2197/1663237,,,,,,
"Reuter, Jonathan; Zitzewitz, Eric","Boston College and NBER; Dartmouth College, CESifo and NBER",2021/5/28,Review of Finance,How Much Does Size Erode Mutual Fund Performance? A Regression Discontinuity Approach*,25,https://academic.oup.com/rof/article/25/5/1395/6287626,,,,,,
"Rottke, Simon; Klos, Alexander","1 Institute for Quantitative Business and Economics Research (QBER), Kiel University and; 1 Institute for Quantitative Business and Economics Research (QBER), Kiel University and   2 Kiel Institute for the World Economy",2016/2/8,Review of Finance,Savings and Consumption When Children Move Out,20,https://academic.oup.com/rof/article/20/6/2349/2418140,,,,,,
"Ru, Hong; Zou, Kunru","Nanyang Technological University, Singapore; Renmin University of China, China",2021/11/15,Review of Finance,How Do Individual Politicians Affect Privatization? Evidence from China,26,https://academic.oup.com/rof/article/26/3/637/6428681,,,,,,
"Salgado, Pablo; Carrasco, Vinicius; De Mello, João Manoel Pinho","1 Tese Gestão de Investimentos,; 2 PUC-Rio, and; 3 Insper",2016/3/28,Review of Finance,Product Market Competition and the Severity of Distressed Asset Sales*,21,https://academic.oup.com/rof/article/21/5/2007/2670011,,,,,,
"Santioni, Raffaele; Schiantarelli, Fabio; Strahan, Philip E",Bank of Italy; Boston College    IZA; Boston College    NBER,2019/9/12,Review of Finance,Internal Capital Markets in Times of Crisis: The Benefit of Group Affiliation*,24,https://academic.oup.com/rof/article/24/4/773/5567507,,,,,,
"Sato, Yuki",University of Lausanne and Swiss Finance Institute,2015/9/1,Review of Finance,Fund Tournaments and Asset Bubbles*,20,https://academic.oup.com/rof/article/20/4/1383/1753419,,,,,,
