Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Anna Bassanini; Jérôme Pouyet,"University of Rome “La Sapienza”, Italy; IDEI, France; CREST-LEI, CERAS-ENPC, CORE-UCL, 28 rue des Saint-Pères, 75343 Paris Cedex 07, France; CEPR, United Kingdom",2005/02/01,Journal of Public Economics,Strategic choice of financing systems in regulated and interconnected industries,89.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400074X
Larry Karp,"207 Giannini Hall, University of California, Berkeley, CA 94720, USA",2005/02/01,Journal of Public Economics,Global warming and hyperbolic discounting,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000799
Trudy Ann Cameron,"Department of Economics, 435 PLC, 1285 University of Oregon, Eugene, OR 97403-1285, USA",2005/02/01,Journal of Public Economics,Individual option prices for climate change mitigation,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000131
Jesse M. Shapiro,"Harvard University, NBER, 1050 Massachusetts Avenue, Cambridge, MA 02138, USA",2005/02/01,Journal of Public Economics,Is there a daily discount rate? Evidence from the food stamp nutrition cycle,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000751
Peter Arcidiacono; Sean Nicholson,"Department of Economics, 209 Social Sciences Building, Duke University, Durham, NC 27708, USA; University of Pennsylvania, NBER, USA",2005/02/01,Journal of Public Economics,Peer effects in medical school,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000192
F.Mikael Sandström; Fredrik Bergström,"Research Institute of Industrial Economics (IUI), P.O. Box 6501, SE-114 85 Stockholm, Sweden; Swedish Research Institute of Trade (HUI), Sweden",2005/02/01,Journal of Public Economics,School vouchers in practice: competition will not hurt you,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000404
David N. Figlio; Joshua Winicki,"Department of Economics, University of Florida and NBER, Gainesville FL 32611-7140, USA; American Institutes for Research, USA",2005/02/01,Journal of Public Economics,Food for thought: the effects of school accountability plans on school nutrition,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000209
Philippe Choné; Guy Laroque,"INSEE-CREST J360, 15 Boulevard, Gabriel Péri, 92245 Malakoff Cedex, France; CNRS URA 2200, France",2005/02/01,Journal of Public Economics,Optimal incentives for labor force participation,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000465
Beth Asch; Steven J. Haider; Julie Zissimopoulos,"RAND, USA; Department of Economics, Michigan State University, 101 Marshall Hall, East Lansing, MI 48824, USA",2005/02/01,Journal of Public Economics,Financial incentives and retirement: evidence from federal civil service workers,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000180
Alan L. Gustman; Thomas L. Steinmeier,"Department of Economics, Dartmouth College, Hanover, NH 03755, USA; Texas Tech University, USA",2005/02/01,Journal of Public Economics,The social security early entitlement age in a structural model of retirement and wealth,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000453
Juan A. Rojas,"Department of Economics, Universidad Carlos III de Madrid, Calle Madrid 126, 28903, Getafe, Spain",2005/02/01,Journal of Public Economics,"Life-cycle earnings, cohort size effects and social security: a quantitative exploration",89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000817
,,,,,,,https://www.sciencedirect.com/science/article/pii/S0047272704000891
Anke S. Kessler; Christoph Lülfesmann,"Department of Economics, Simon Fraser University, 8888 University Drive, Burnaby, BC, Canada V5A 1S6",2005/02/01,Journal of Public Economics,Tiebout and redistribution in a model of residential and political choice,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000374
Katherine Baicker,"Department of Economics, Dartmouth College and NBER, 6106 Rockefeller Hall, Hanover, NH 03755 3514, USA",2005/02/01,Journal of Public Economics,The spillover effects of state spending,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000118
Benjamin A. Olken,"Harvard University, Cambridge, MA 02138, USA",2005/02/01,Journal of Public Economics,Revealed community equivalence scales,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000398
,,2005/04/01,Journal of Public Economics,Editorial Board,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272705000034
Ravi Kanbur; Michael Keen,"Department of Applied Economics and Management, Cornell University, 309 Warren Hall, Ithaca, NY 14853, United States; International Monetary Fund, 700 19th Street NW Washington DC 20631 United States",2005/04/01,Journal of Public Economics,Cornell-ISPE Conference on Public Finance and Development,89.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400091X
Christopher S. Adam; David L. Bevan,"Department of Economics, University of Oxford, Manor Road, Oxford OX1 3UQ, United Kingdom",2005/04/01,Journal of Public Economics,Fiscal deficits and growth in developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000921
M. Shahe Emran; Joseph E. Stiglitz,"Department of Economics, George Washington University, Funger 638, 2201 G Street, N.W. Washington, DC 20052, United States; ESIA, George Washington University, United States; IPD, Columbia University, United states; Department of Economics, Columbia University, United States",2005/04/01,Journal of Public Economics,On selective indirect tax reform in developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000933
Emmanuelle Auriol; Michael Warlters,"ARQADE and IDEI, Place Anatole-France, Toulouse CEDEX 31042, France; ARQADE and MPSE Toulouse, France",2005/04/01,Journal of Public Economics,Taxation base in developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000945
Mark Gersovitz; Jeffrey S. Hammer,"Department of Economics, The Johns Hopkins University, Mergenthaler Hall, 3400 North Charles St., Baltimore, MD 21218, United States; The World Bank, United States",2005/04/01,Journal of Public Economics,Tax/subsidy policies toward vector-borne infectious diseases,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000957
Pranab Bardhan; Dilip Mookherjee,"Department of Economics, University of California, Berkeley, United States; Department of Economics, Boston University, 270 Bay State Road, Boston MA 02215, United States",2005/04/01,Journal of Public Economics,Decentralizing antipoverty program delivery in developing countries,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000969
Emanuela Galasso; Martin Ravallion,"World Bank, 1818 H Street NW, Washington, DC, 20433, USA",2005/04/01,Journal of Public Economics,Decentralized targeting of an antipoverty program,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000970
,,2005/06/01,Journal of Public Economics,Editorial Board,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272705000319
Julie Berry Cullen; Brian A. Jacob; Steven D. Levitt,"Department of Economics, University of California, San Diego, 9500 Gilmano Dr., La Jolla, CA 92093-0508, USA; John F. Kennedy School of Government, Harvard University, 79 JFK Street, Cambridge, MA 02138, USA; Department of Economics, American Bar Foundation and University of Chicago, 1126 East 59th Street, Chicago, IL 60637, USA",2005/06/01,Journal of Public Economics,The impact of school choice on student outcomes: an analysis of the Chicago Public Schools,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000738
Brian A. Jacob,"Harvard University and NBER, John F. Kennedy School of Government, 79 JFK Street, Cambridge, MA 02138, United States",2005/06/01,Journal of Public Economics,"Accountability, incentives and behavior: the impact of high-stakes testing in the Chicago Public Schools",89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001549
Dominique Goux; Eric Maurin,"INSEE, Timbre F230, Division emploi, 18, boulevard Adolphe Pinard, 75675 Paris Cedex 14, France; ENS, France; CREST, France; CEPR, France",2005/06/01,Journal of Public Economics,The effect of overcrowded housing on children's performance at school,89.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400132X
Leslie E. Papke,"Department of Economics, Michigan State University, East Lansing, MI 48824-1038, United States",2005/06/01,Journal of Public Economics,The effects of spending on test pass rates: evidence from Michigan,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000908
Igal Hendel; Joel Shapiro; Paul Willen,"Department of Economics, Northwestern University, United States; NBER, United States; Departament d'Economia i Empresa, Universitat Pompeu Fabra, Ramon Trias Fargas, 25-27, 08005, Barcelona, Spain; Research Department, Federal Reserve Bank of Boston, United States",2005/06/01,Journal of Public Economics,Educational opportunity and income inequality,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001793
Mark Gradstein; Moshe Justman,"Department of Economics, Ben Gurion University, P.O. Box 653, Beer Sheva 84105, Israel",2005/06/01,Journal of Public Economics,The melting pot and school choice,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000842
Alberto Alesina; Eliana La Ferrara,"Department of Economics, Littauer Center, Harvard University, NBER and CPER, Cambridge MA 02138, United States; Bocconi University and IGIER, Milan, Italy",2005/06/01,Journal of Public Economics,Preferences for redistribution in the land of opportunities,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000866
Jose Ignacio Conde-Ruiz; Vincenzo Galasso,"FEDEA, C/Jorge Juan 46, 28001 Madrid, Spain; IGIER, Università Bocconi and CEPR, via Salasco 5, 20136 Milan, Italy",2005/06/01,Journal of Public Economics,Positive arithmetic of the welfare state,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001409
Fred Schroyen,"Department of Economics, Norwegian School of Economics & Business Administration, Helleveien 30, N-5045 Bergen, Norway",2005/06/01,Journal of Public Economics,An alternative way to model merit good arguments,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000805
Christos Koulovatianos; Carsten Schröder; Ulrich Schmidt,"Department of Economics, University of Vienna, Hohenstaufengasse 9, A-1010 Vienna, Austria; Institute of Public Economics, University of Kiel, Germany; Department of Financial Economics, University of Hannover, Germany",2005/06/01,Journal of Public Economics,On the income dependence of equivalence scales,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001574
Ada Ferrer-i-Carbonell,"AIAS, Amsterdam Institute for Advanced Labour Studies and Faculty of Economics and Econometrics, University of Amsterdam, Plantage Muidergracht 4, 1018 TV Amsterdam, The Netherlands",2005/06/01,Journal of Public Economics,Income and well-being: an empirical analysis of the comparison income effect,89.0,0,https://www.sciencedirect.com/science/article/pii/S004727270400088X
James Harvey,"Department of Economics, University of York, York YO10 5DD, UK; Frontier Economics, 71 High Holborn, London WC1V 6DA, UK",2005/06/01,Journal of Public Economics,A note on the ‘natural rate of subjective inequality’ hypothesis and the approximate relationship between the Gini coefficient and the Atkinson index,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000763
Young Lee; Roger H. Gordon,"Hanyang University, Seoul, South Korea; University of California, San Diego, CA, USA",2005/06/01,Journal of Public Economics,Tax structure and economic growth,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704001343
Cecilia García Peñalosa; Stephen J. Turnovsky,"CNRS and GREQAM, France; Department of Economics, University of Washington, P.O. Box 353330, Seattle, WA, 98195-3330, United States",2005/06/01,Journal of Public Economics,Second-best optimal taxation of capital and labor in a developing economy,89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000854
Peter Alders; D. Peter Broer,"Ministry of Social Affairs and Employment, The Hague, The Netherlands; OCFEB, Erasmus University Rotterdam, The Netherlands; CPB Netherlands Bureau of Economic Policy Analysis, The Netherlands",2005/06/01,Journal of Public Economics,"Ageing, fertility, and growth",89.0,0,https://www.sciencedirect.com/science/article/pii/S0047272704000830
